id,Valence,Arousal,Dominance
0,0.6281913580246913,0.41750617283950614,0.5295061728395062
1,0.6134707692307692,0.4424,0.5192307692307693
2,0.651765625,0.42858203125,0.54003125
3,0.6297116104868914,0.42824719101123593,0.5433408239700375
4,0.5846334519572953,0.4424056939501779,0.5294341637010676
5,0.6121421911421913,0.43662237762237766,0.5426107226107226
6,0.6274672131147542,0.4418196721311476,0.5273688524590164
7,0.6304423592493298,0.4503619302949062,0.5492466487935657
8,0.6372510460251046,0.43712552301255236,0.5278995815899581
9,0.5865040871934605,0.44645504087193455,0.5143923705722071
10,0.5948067010309279,0.4525463917525774,0.5322499999999999
11,0.6882083333333333,0.4461805555555556,0.5534166666666667
12,0.6071776315789473,0.45759868421052635,0.5222894736842105
13,0.649897619047619,0.43905476190476195,0.5350404761904761
14,0.6231434262948207,0.4347091633466135,0.53301593625498
15,0.5859307228915663,0.4501536144578313,0.5205993975903614
16,0.6275208333333334,0.439175,0.5461666666666667
17,0.653756264236902,0.44052391799544416,0.5479339407744875
18,0.6302041237113402,0.42591752577319586,0.5417835051546391
19,0.6229707792207793,0.42111688311688317,0.5449318181818181
20,0.6235242718446601,0.44005177993527506,0.5625080906148867
21,0.6151205673758865,0.4470531914893617,0.5306028368794327
22,0.6187490774907748,0.45061623616236157,0.5306863468634686
23,0.6485748502994012,0.4296706586826347,0.5311676646706586
24,0.6524364820846905,0.4250944625407166,0.5450325732899023
25,0.6494561403508772,0.4297754385964912,0.5388175438596491
26,0.6394815618221258,0.43337744034707165,0.5462537960954447
27,0.6261463414634146,0.4202886178861789,0.5068252032520325
28,0.6493952879581152,0.4379031413612565,0.5432984293193718
29,0.627986607142857,0.4250089285714286,0.5237299107142857
30,0.6218749999999998,0.45611111111111113,0.5149965277777777
31,0.6163180212014134,0.48101766784452304,0.5283498233215549
32,0.661621875,0.4242125,0.5630656249999999
33,0.6336675977653631,0.4458379888268157,0.5410642458100559
34,0.6318673469387754,0.4598877551020408,0.5308197278911564
35,0.5851836734693878,0.46995918367346934,0.5251836734693878
36,0.6366071428571429,0.4387908163265306,0.5300076530612244
37,0.6162321839080459,0.45535402298850575,0.5181011494252874
38,0.6353772151898734,0.45089367088607596,0.5483493670886076
39,0.6271492204899778,0.4404209354120267,0.532260579064588
40,0.6433666666666666,0.4346785714285714,0.5352642857142857
41,0.6092190476190477,0.43705079365079363,0.5081619047619047
42,0.6318169934640523,0.42085620915032673,0.5163660130718953
43,0.6541331168831169,0.4254448051948052,0.5347922077922077
44,0.6273011152416356,0.45123791821561343,0.5099702602230484
45,0.6195075376884421,0.42839698492462314,0.5247814070351758
46,0.59788056206089,0.44751990632318495,0.5395409836065573
47,0.6523041237113402,0.44410051546391754,0.5500231958762886
48,0.6317266355140188,0.43535514018691585,0.5283691588785047
49,0.6012147435897436,0.4513814102564102,0.5286506410256411
50,0.6498384615384616,0.4447974358974359,0.545348717948718
51,0.6424712041884817,0.4409607329842932,0.5260759162303664
52,0.6614349030470915,0.4308559556786703,0.5431578947368421
53,0.6538082901554404,0.4492253886010363,0.5425854922279792
54,0.6429654178674351,0.4421469740634006,0.5337694524495676
55,0.640109022556391,0.42768421052631583,0.5279962406015037
56,0.6549170984455959,0.44989637305699487,0.5432746113989637
57,0.6215739130434782,0.44146376811594196,0.5286782608695653
58,0.6093058510638297,0.4524680851063829,0.5088776595744682
59,0.5974011976047905,0.44144011976047903,0.5235329341317365
60,0.6231505376344086,0.4312867383512545,0.5120573476702509
61,0.6485116883116883,0.4298597402597402,0.5401480519480519
62,0.5981829268292683,0.4509451219512195,0.5094420731707316
63,0.6283581730769232,0.42700480769230775,0.5381778846153845
64,0.6589915966386556,0.4454621848739496,0.5387647058823529
65,0.6166276346604216,0.42992271662763465,0.528463700234192
66,0.6778988095238095,0.4425297619047619,0.5575714285714286
67,0.6713525,0.422825,0.5610325
68,0.6331491712707182,0.4581491712707183,0.5522209944751381
69,0.6348291139240506,0.4211044303797468,0.5251012658227848
70,0.6454615384615384,0.45359615384615387,0.545776923076923
71,0.6506666666666668,0.4539708737864078,0.5514174757281554
72,0.6218453608247423,0.4287190721649484,0.5190721649484537
73,0.6176264591439689,0.46907782101167317,0.5273346303501946
74,0.6367442455242968,0.43876214833759586,0.5345115089514065
75,0.6039926470588235,0.44527205882352944,0.545139705882353
76,0.6300594713656388,0.4445947136563877,0.5653171806167401
77,0.6091796610169492,0.4319796610169491,0.517393220338983
78,0.6238465011286681,0.45759367945823926,0.5511805869074492
79,0.6347841726618706,0.4065755395683453,0.5173093525179856
80,0.5685491803278688,0.4420860655737705,0.5111434426229507
81,0.642584745762712,0.42426553672316386,0.5252683615819209
82,0.6323319238900634,0.45139323467230447,0.5593594080338267
83,0.6237356321839082,0.43659770114942525,0.5232298850574714
84,0.6189601593625498,0.41611155378486053,0.5110517928286853
85,0.6159187817258884,0.4470203045685279,0.5440253807106599
86,0.6401786666666667,0.444096,0.5424373333333333
87,0.6264952380952381,0.40997142857142854,0.5065142857142857
