#AUTHID,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
1997_688160.txt,-0.14343047281433166,-0.09066205143407254,0.6249820481937908,0.20379333813450082,-0.1283558978232694,-0.058344356550524216,-0.09163567639114902,-0.03470778369439615,0.028863639433979862,0.3794321361315411,-0.6814839533111258,-0.10808410720206577,-0.543095643101923,-0.1187408178047193,0.02355581686816361,-0.31977193098421,-0.09701169750128644,-0.13985699191235648,-0.543095643101923,0.548278551909845,-0.38853129410326354,0.2579715388619026,-1.6171021774649479,-0.5928312113292662,0.0,-0.17437145811572893,-0.03307706008278112,1.8180064845939636,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_688160.txt,-0.19773903257551195,-0.1674816559571157,0.280033389241405,0.23471451694498302,-0.18391681620259442,-0.18964348190958305,-0.1614713048733105,-0.18943414953139706,-0.055984000844114666,0.17407927520318153,-0.42944071218497265,-0.17567793961428124,-0.2007966843016753,0.5849339981991372,0.1340225829849096,-0.06741566611391525,0.07675476882238835,0.5434955228605476,-0.2007966843016753,-0.1252396922371744,-0.10627156079283397,0.3182791418406049,-0.033864720011112334,-0.5928312113292662,0.0,-0.17437145811572893,-0.03307706008278112,0.41422932560368797,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_688160.txt,-0.1919173452537924,-0.1928027193351547,0.6314958429028937,0.10443246710436165,-0.14439970917507366,-0.1652411192304548,0.16161185275391432,-0.1577067895421432,0.22227475942411576,1.0661295930968644,0.944041328474262,-0.24165526761982728,-0.11522194460161335,0.8146316553136769,-0.5086931471488854,-0.509039129636931,-0.8113849479430606,-0.4587548321397117,-0.11522194460161335,0.3558447678678394,1.1638972391040991,0.499201950776712,-0.4862182792836368,-0.5928312113292662,0.0,-0.17437145811572893,-0.03307706008278112,1.8180064845939636,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_820679.txt,1.6508141580166193,1.6059107353689062,2.845647719448379,-1.893411526030989,1.6615125418647354,1.7171278261423186,3.9392136501394495,2.8997665218273476,1.4431607772522195,2.2787019090669394,2.8561589441763453,1.504753229285596,-1.8267167386028522,0.8213554955832874,0.38508341506842325,0.658108595388182,-0.2900855489720362,0.22459768263319232,-1.8267167386028522,2.3763995003088976,2.575195905656247,-0.16418168198901384,0.4184888392614121,0.04911027786159608,0.0,-0.17437145811572893,-0.03307706008278112,4.625560802574515,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_820679.txt,7.002818236896681,6.989837832873371,4.182954539441507,-7.270280796251335,7.029511051352495,7.076494083840185,10.056990716107123,13.208347233272521,7.032380845199618,3.923831399885729,3.7146959505479735,6.822468989525706,-2.083440957703038,1.6408056458881586,0.1189589330598988,0.18494059875637947,-0.9272292588255104,-0.13985699191235648,-2.083440957703038,2.3763995003088976,2.8574556389666763,0.5595095537554143,1.3231959578064612,1.3329932562433207,0.0,-0.17437145811572893,-0.03307706008278112,3.9236722230793775,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_820679.txt,5.808221913864397,5.829362607716942,2.376101812423652,-5.8266732661276555,5.818451869208937,5.837432375896838,6.34812099609105,7.222719723401131,5.712418859498995,1.3802148393149098,0.8375939532063279,5.775932062541181,-2.083440957703038,0.7582291935479337,-1.3572787595911615,-1.455375122900536,-1.6995246647085096,-1.6432325244127453,-2.083440957703038,-0.22145658425817719,-0.10627156079283397,-0.6466425058186326,-0.26004149964737455,-0.27186046673383507,0.0,-0.17437145811572893,-0.03307706008278112,1.116117905098826,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_780901.txt,-0.11306949622851895,-0.14094344620387297,0.44842865623544026,0.03843612757339998,-0.21492518528784912,-0.2233225148697178,-0.4500897612323767,-0.24084050495702364,-0.5903241645499705,0.3188803851931527,0.810891762103451,-0.15568973433181285,-0.37194616370179917,0.02505172084959897,-0.07184729932357158,0.10607926598441236,-0.17424123808958636,-0.13985699191235648,-0.37194616370179917,-0.8949748284051965,-1.0941806273793375,-1.1894109326269537,-0.4862182792836368,1.653964000838752,0.0,-0.17437145811572893,-0.03307706008278112,-0.28765925389145,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_780901.txt,-0.07514769473976407,-0.09404126345728309,0.41629476261777776,0.03829435063724511,-0.10429795583523013,-0.16870062155720902,0.01043210430346826,-0.20389218699485454,-0.2688193336870038,0.04234840641333229,0.3983031306030512,-0.09612122621104201,-0.7998198622021089,1.5273347956352035,-0.9154116951241774,-0.808712194170406,-0.9465366439725854,-0.23097066054874368,-0.7998198622021089,-1.2798423964892076,-0.5296611607584784,-0.9481805207121443,0.1923120596251499,-1.5557434451155596,0.0,-0.17437145811572893,-0.03307706008278112,-0.28765925389145,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_780901.txt,-0.15175587403428534,-0.1458455433839273,-0.19624214848249405,0.22172554797015778,-0.12432635694703317,-0.18111064284848752,-0.05354711428300739,-0.21128185058728838,-0.365488464335915,-0.7740514024358982,-0.7883596738394401,-0.11083815174676187,-0.8853946019021709,0.03664378411815464,-1.603318375033005,-1.6288700549988637,-1.4485286577965348,-1.688789358730939,-0.8853946019021709,-1.472276180531213,-0.8119208940689079,-1.3703337415630608,-0.26004149964737455,0.04911027786159608,0.0,-0.17437145811572893,-0.03307706008278112,1.116117905098826,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_606398.txt,-0.45657459929389965,-0.44597010815356014,-2.75894328536184,0.5022406043490927,-0.43845573801440985,-0.5135116678373012,-0.8910355680818287,-0.45005435731424076,-0.2578051109466721,-0.39870610138733303,-0.5535569544969305,-0.42853686172420646,4.4202392595016695,-0.482853778530685,0.7014200634936505,0.6265640622793952,0.8490501747053875,0.725722860133322,4.4202392595016695,-0.702541044363191,0.1759881725175956,0.9213551716276284,2.0017262967152476,-0.9138019559246974,0.0,-0.17437145811572893,-0.03307706008278112,-0.28765925389145,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_606398.txt,-0.4610557347978846,-0.42855259779889465,-2.357629294886135,0.5313560074656981,-0.44438735261121864,-0.4105310580148263,-0.9100651470276427,-0.4019593996773019,-0.13713487479931996,-0.22951623738308263,-0.8257717599177945,-0.4187945097692568,3.0510434243006785,0.09830027110454445,-0.2726959649903825,-0.47749459652814413,-0.2128560083837363,-0.13985699191235648,3.0510434243006785,-0.029022800216171648,-0.5296611607584784,0.499201950776712,-0.4862182792836368,0.37008102245702723,0.0,-0.17437145811572893,-0.03307706008278112,1.116117905098826,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_606398.txt,-0.5028385902061319,-0.4942339470669386,-3.5861714205462687,0.6204151759854298,-0.4967627008016786,-0.5493110866256667,-1.1061058741419898,-0.46560943922688547,0.061252032177914945,-1.358979981702628,-1.3518093181677389,-0.4331569900228981,3.99236556100136,-0.32852095076150045,-0.2877596149153933,-0.3355441975386034,0.1346769242636133,-0.003186488957775682,3.99236556100136,-1.3760592885102103,-1.0941806273793375,1.2832007894998425,-0.9385718385561613,-1.5557434451155596,0.0,-0.17437145811572893,-0.03307706008278112,-0.9895478333865879,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_472441.txt,-0.20488021071408163,-0.19853306899077297,-0.6794905117469983,0.3212562008267685,-0.17961349409426347,-0.22028386960494656,-0.29776351361192194,-0.24823016854945743,-0.09730335077368739,-1.358478027188733,-1.3060389451484604,-0.13700157492137496,-0.45752090340186113,-0.22083974620634372,-0.5890326134156096,-0.619444995517685,-0.19354862323666133,-0.3220843291851309,-0.45752090340186113,-1.087408612447202,-0.8119208940689079,-0.04356647603160915,-1.8432789571012103,-0.5928312113292662,0.0,-0.17437145811572893,-0.03307706008278112,-0.28765925389145,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_472441.txt,-0.042752684660496816,-0.0699392338225002,0.17253381533614487,0.03027353149956398,-0.053617495085501884,-0.048525014931368196,0.13228636721362597,-0.04870925155374438,-0.2658648064225369,-0.44502120280206475,0.13298274450809516,-0.049790164339331366,-0.8853946019021709,-0.5957518053773851,-0.8752419619908153,-0.7140785948440455,-0.7727701776489106,-1.2332210155490029,-0.8853946019021709,-0.4138903683001827,-0.38853129410326354,-0.9481805207121443,-1.1647486181924236,-1.5557434451155596,0.0,-0.17437145811572893,-0.03307706008278112,-0.28765925389145,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
1997_472441.txt,-0.04494062520270037,0.011839838881506793,1.0515515188989495,0.08592865223064901,0.01370963023304099,-0.006703079103694171,0.434488647488199,0.0019627273658016997,0.27966136476675585,0.7246577766767446,-0.45702002744629794,-0.021134986576659905,-0.9709693416022328,0.7438667629656774,-0.6392447798323124,-0.9664348597143402,-0.8499997182372105,-0.549868500776099,-0.9709693416022328,-0.3176734762791799,0.1759881725175956,0.1373563329044979,-1.6171021774649479,-1.2347727005201286,0.0,-0.17437145811572893,-0.03307706008278112,-0.28765925389145,-0.02338261867724779,-0.03307706008278112,-0.02338261867724779
