#AUTHID,Valence,Arousal,Dominance
1997_688160.txt,0.6256777777777778,0.40648888888888884,0.5090444444444444
1997_688160.txt,0.5881973684210526,0.43868421052631573,0.5040657894736842
1997_688160.txt,0.639171875,0.40442187500000004,0.5389843749999998
1997_820679.txt,0.6340581395348839,0.42886046511627907,0.5686744186046512
1997_820679.txt,0.5743103448275861,0.4374597701149426,0.5538735632183908
1997_820679.txt,0.5754929577464789,0.40560563380281695,0.5133661971830986
1997_780901.txt,0.6526504854368933,0.4177087378640777,0.5339805825242718
1997_780901.txt,0.6071428571428572,0.4369142857142857,0.5112142857142857
1997_780901.txt,0.7083506493506493,0.4189870129870129,0.5707012987012986
1997_606398.txt,0.6277647058823529,0.4231176470588235,0.5230588235294117
1997_606398.txt,0.6415000000000001,0.4419642857142857,0.5198333333333333
1997_606398.txt,0.6128260869565217,0.4231014492753623,0.5123913043478261
1997_472441.txt,0.6295443037974684,0.4383417721518987,0.5090886075949367
1997_472441.txt,0.6796571428571428,0.48708571428571423,0.5782428571428571
1997_472441.txt,0.6113432835820896,0.41949253731343283,0.516776119402985
1997_767473.txt,0.6361235955056178,0.3937415730337079,0.512876404494382
1997_767473.txt,0.6391428571428571,0.3770857142857143,0.5281714285714286
1997_767473.txt,0.6042112676056339,0.4318732394366197,0.524169014084507
1997_743186.txt,0.648486842105263,0.4330789473684212,0.5353157894736842
1997_743186.txt,0.6652298850574713,0.45993103448275857,0.5418505747126435
1997_743186.txt,0.6022926829268291,0.4644390243902439,0.5158536585365854
1997_904901.txt,0.6233761467889909,0.4177339449541284,0.5412201834862386
1997_904901.txt,0.6445851063829786,0.43938297872340415,0.5347234042553192
1997_904901.txt,0.6150631578947369,0.3764421052631579,0.49506315789473676
1997_476707.txt,0.6329193548387096,0.4424838709677419,0.5339193548387096
1997_476707.txt,0.6135217391304348,0.43557971014492747,0.5072173913043478
1997_476707.txt,0.5850735294117646,0.4712205882352942,0.5219411764705882
1997_913103.txt,0.6455855855855855,0.41542342342342337,0.5129639639639639
1997_913103.txt,0.588933962264151,0.4312924528301888,0.4736226415094339
1997_913103.txt,0.6295980392156864,0.44935294117647057,0.5336274509803921
1997_913224.txt,0.638904255319149,0.40252127659574455,0.5266595744680851
1997_913224.txt,0.6424,0.42113333333333336,0.5097333333333333
1997_913224.txt,0.6746538461538462,0.46094871794871806,0.5562435897435897
1997_417075.txt,0.6546438356164382,0.4272328767123288,0.5707397260273974
1997_417075.txt,0.6312923076923077,0.41241538461538463,0.5447076923076924
1997_417075.txt,0.6544153846153846,0.4018,0.5540923076923077
1997_511579.txt,0.6653714285714286,0.4724,0.5385714285714286
1997_511579.txt,0.6543066666666667,0.4296133333333334,0.5118266666666668
