#AUTHID,Valence,Arousal,Dominance
1997_504851.txt,0.6368113207547169,0.42884276729559745,0.5298993710691824
1997_605191.txt,0.6498175675675676,0.42753378378378376,0.5146418918918919
1997_687252.txt,0.6119348837209301,0.4289906976744186,0.5099488372093023
1997_568848.txt,0.6719444444444443,0.42832222222222216,0.5638333333333334
1997_688160.txt,0.6145919282511211,0.4165739910313902,0.5163004484304933
1997_722902.txt,0.6400581395348838,0.4650813953488372,0.5259651162790698
1997_724708.txt,0.6602699386503068,0.40808588957055225,0.5500061349693252
1997_724794.txt,0.5830701754385966,0.4131315789473685,0.4834035087719298
1997_628043.txt,0.5500305343511449,0.46299236641221375,0.48328244274809157
1997_708036.txt,0.6467301587301586,0.45639682539682547,0.5473253968253968
1997_665915.txt,0.5823134328358209,0.4119850746268656,0.5076119402985074
1997_820679.txt,0.5954958677685951,0.42553305785123974,0.5485785123966943
1997_780901.txt,0.6555322580645161,0.42364516129032254,0.5382217741935483
1997_606398.txt,0.6293577586206898,0.4295387931034482,0.5194698275862069
1997_606357.txt,0.6117433628318586,0.4119646017699115,0.509424778761062
1997_111389.txt,0.5648461538461539,0.48523076923076924,0.5307692307692308
1997_196603.txt,0.6324413793103448,0.43073793103448266,0.5393655172413793
1997_636228.txt,0.6181478873239437,0.3986619718309858,0.48577464788732405
1997_430457.txt,0.6396082474226804,0.4248453608247423,0.5539587628865978
1997_475795.txt,0.6351890756302522,0.4135420168067227,0.5323865546218487
1997_356326.txt,0.6145059523809524,0.44804166666666656,0.4876011904761905
1997_530565.txt,0.610604938271605,0.4562962962962963,0.5077839506172839
1997_378670.txt,0.6615945945945947,0.4330810810810811,0.5194684684684685
1997_814703.txt,0.6904958677685951,0.4707107438016529,0.5524132231404959
1997_472441.txt,0.6408644859813084,0.44945794392523364,0.5353271028037383
1997_339562.txt,0.666607594936709,0.40144303797468356,0.5423101265822785
1997_760578.txt,0.6577951807228916,0.436843373493976,0.5172048192771086
1997_767473.txt,0.6254488888888888,0.40064000000000005,0.5217777777777778
1997_743186.txt,0.6388140495867769,0.4532561983471075,0.5292148760330578
1997_747589.txt,0.6062019704433498,0.4612807881773398,0.5356699507389163
1997_882637.txt,0.640716814159292,0.4244690265486725,0.47732743362831864
1997_821162.txt,0.6345234375000002,0.40514843749999996,0.5159453125000001
1997_748062.txt,0.6109813664596273,0.42624844720496896,0.4941304347826088
1997_867722.txt,0.6074537815126051,0.4422941176470588,0.517126050420168
1997_784675.txt,0.652463768115942,0.408463768115942,0.5428840579710146
1997_665910.txt,0.6519449541284403,0.4512201834862385,0.5305229357798165
1997_704970.txt,0.6466692307692307,0.4588461538461539,0.5626538461538462
1997_660638.txt,0.630611111111111,0.4724861111111111,0.5234583333333335
1997_881327.txt,0.5996034482758619,0.4357586206896552,0.5036724137931035
1997_884710.txt,0.6651619718309859,0.4417535211267606,0.5312957746478874
1997_880321.txt,0.644144578313253,0.44687951807228915,0.5559518072289157
1997_336857.txt,0.6213333333333334,0.42874418604651165,0.5103643410852713
1997_311198.txt,0.6245290697674418,0.45022093023255816,0.5196046511627906
1997_378661.txt,0.6277132352941175,0.390875,0.4979044117647059
1997_693196.txt,0.5769589041095892,0.4472328767123287,0.4852534246575342
1997_394566.txt,0.6520762711864406,0.42854237288135594,0.5371525423728815
1997_677691.txt,0.6086497461928934,0.4499340101522843,0.5095177664974619
1997_419343.txt,0.6173584905660378,0.45528301886792444,0.5208396226415095
1997_473952.txt,0.627578947368421,0.45167543859649123,0.5275263157894736
1997_904901.txt,0.6280067796610169,0.41229830508474574,0.5261491525423728
1997_847162.txt,0.6334891304347827,0.45185326086956523,0.5266684782608696
1997_821194.txt,0.6149210526315789,0.4110592105263157,0.49980263157894755
1997_339543.txt,0.6473007518796993,0.4432857142857143,0.5337218045112782
1997_451062.txt,0.5664864864864865,0.463936936936937,0.5139369369369369
1997_476707.txt,0.6072052631578947,0.4500157894736842,0.5219789473684211
1997_490124.txt,0.6267424242424242,0.44446969696969696,0.5053333333333334
1997_492073.txt,0.5935714285714285,0.4145619047619048,0.4987809523809524
1997_595469.txt,0.6573489932885905,0.4469328859060404,0.5393557046979867
1997_597598.txt,0.6891656050955415,0.4560509554140128,0.5562484076433121
1997_677293.txt,0.5849861111111111,0.45440972222222215,0.49410416666666673
1997_739678.txt,0.6702137404580153,0.4661679389312977,0.5598167938931298
1997_754654.txt,0.6441601731601733,0.43219480519480513,0.5263160173160174
1997_854291.txt,0.6202298850574712,0.4045632183908046,0.496183908045977
1997_855808.txt,0.650626984126984,0.40897619047619044,0.5397142857142857
1997_858052.txt,0.6482162162162162,0.4606216216216216,0.5144864864864864
1997_872282.txt,0.6281288343558282,0.40025153374233136,0.5103865030674846
1997_898394.txt,0.6418066666666666,0.44398666666666664,0.5512800000000001
1997_953313.txt,0.652257142857143,0.43916190476190475,0.5175904761904762
1997_454962.txt,0.6224886363636364,0.40525000000000017,0.5325454545454545
1997_499267.txt,0.656055900621118,0.43216149068322973,0.5390745341614906
1997_732894.txt,0.6437131147540985,0.46731147540983614,0.567737704918033
1997_857525.txt,0.6326833333333333,0.4306166666666667,0.5072333333333334
1997_897072.txt,0.6226060606060606,0.4145,0.5210303030303028
1997_913103.txt,0.6228954248366013,0.43065686274509807,0.5058954248366013
1997_913224.txt,0.6510614754098359,0.4281270491803279,0.5314590163934426
1997_919361.txt,0.6092967032967034,0.4455824175824175,0.5137582417582419
1997_938066.txt,0.6268067226890756,0.4442436974789916,0.5383109243697479
1997_417075.txt,0.647904761904762,0.4133703703703705,0.5562751322751323
1997_475230.txt,0.6166404494382023,0.48429213483146066,0.5011685393258428
1997_497680.txt,0.632698275862069,0.39278448275862066,0.5313103448275862
1997_499606.txt,0.6334057971014494,0.4271884057971015,0.5031304347826087
1997_568086.txt,0.6297941176470588,0.4221176470588235,0.550485294117647
1997_572720.txt,0.618439024390244,0.4368829268292683,0.5200292682926829
1997_579130.txt,0.651611570247934,0.40959504132231417,0.5501983471074381
1997_736454.txt,0.6135076923076923,0.4516076923076923,0.5385307692307693
1997_752353.txt,0.6528175182481751,0.45148175182481753,0.5281897810218977
1997_813369.txt,0.6493502304147466,0.39570046082949306,0.4896175115207374
1997_819809.txt,0.6241634615384614,0.41520192307692305,0.49814423076923087
1997_831768.txt,0.5863629629629629,0.4305629629629629,0.5040518518518519
1997_870133.txt,0.614895238095238,0.42828571428571427,0.5178095238095238
1997_897420.txt,0.595223602484472,0.46684472049689435,0.5040745341614906
1997_934160.txt,0.6507064220183488,0.4454678899082568,0.5639908256880735
1997_952275.txt,0.5605964010282777,0.4384087403598972,0.4889511568123394
1997_450562.txt,0.6744791666666669,0.4206666666666666,0.5549114583333333
1997_491971.txt,0.6172222222222222,0.4350925925925926,0.5231481481481481
1997_496933.txt,0.6108102189781022,0.4508248175182482,0.518978102189781
1997_511579.txt,0.6556729857819904,0.4480473933649288,0.5172748815165876
1997_597205.txt,0.6375443037974683,0.4242531645569621,0.4814430379746835
1997_679495.txt,0.6024065934065935,0.4173516483516483,0.49296703296703287
1997_750427.txt,0.6371511627906977,0.4153255813953488,0.5141395348837209
1997_750977.txt,0.6401904761904762,0.4486938775510203,0.542687074829932
1997_778356.txt,0.6453949044585987,0.4107324840764331,0.5554904458598726
1997_870336.txt,0.6620701754385963,0.4453157894736842,0.5246315789473683
1997_890630.txt,0.60246,0.42339999999999994,0.51857
1997_910659.txt,0.6382320441988949,0.4269723756906077,0.5349337016574587
1997_971112.txt,0.7087142857142856,0.3405714285714286,0.4774285714285714
1997_992649.txt,0.5998471337579618,0.4739108280254777,0.5114649681528664
1997_471070.txt,0.64893,0.42727,0.53923
1997_473999.txt,0.6206871508379888,0.42834636871508375,0.5086927374301676
1997_650973.txt,0.6384,0.43332258064516116,0.5196580645161291
1997_653713.txt,0.6561746987951808,0.4771867469879519,0.5110240963855422
1997_830141.txt,0.6537934782608695,0.41209782608695655,0.5170108695652174
1997_835717.txt,0.6216190476190476,0.4067089947089947,0.5362380952380952
1997_854391.txt,0.66604,0.432088,0.539864
1997_890127.txt,0.6151373626373625,0.4301318681318681,0.5098461538461538
1997_913820.txt,0.6226538461538461,0.40644230769230766,0.5063653846153846
1997_916622.txt,0.6733953488372094,0.456062015503876,0.5792868217054263
1997_917639.txt,0.6575891472868216,0.45206976744186045,0.5784573643410852
1997_950082.txt,0.6337453416149068,0.43891925465838505,0.5373664596273292
1997_950779.txt,0.6246551724137932,0.431419540229885,0.5306609195402299
1997_959163.txt,0.5921907514450866,0.42389017341040464,0.48242774566473995
1997_976604.txt,0.5967489177489177,0.46285714285714286,0.5276493506493507
1997_978989.txt,0.6500384615384615,0.4243692307692308,0.548023076923077
1997_435058.txt,0.625031914893617,0.4275851063829787,0.5395212765957447
1997_452377.txt,0.6359999999999998,0.44379591836734694,0.5335170068027212
1997_455853.txt,0.6571797752808989,0.3978651685393258,0.5364157303370788
1997_552216.txt,0.6357593984962406,0.446406015037594,0.5192857142857142
1997_595934.txt,0.6087743902439025,0.43286585365853647,0.5287073170731706
1997_654932.txt,0.6208363636363637,0.4794484848484848,0.5282969696969696
1997_673123.txt,0.5817321428571429,0.4295714285714286,0.49991071428571426
1997_714973.txt,0.6260797101449276,0.4178260869565217,0.5226884057971013
1997_739542.txt,0.6067112299465239,0.4515561497326203,0.5321871657754011
1997_815468.txt,0.611276923076923,0.43187692307692305,0.5027230769230769
1997_819301.txt,0.5700272727272727,0.4673636363636363,0.4938363636363637
1997_834761.txt,0.6467872340425532,0.47120212765957437,0.5317446808510639
1997_857408.txt,0.6319577464788733,0.4284859154929578,0.5295774647887325
1997_917210.txt,0.6284683544303798,0.4026455696202532,0.5177721518987343
1997_937003.txt,0.6347405405405406,0.4410216216216217,0.5240756756756756
1997_953720.txt,0.6715538461538461,0.4505692307692308,0.5253230769230769
1997_954441.txt,0.6240680628272252,0.38986387434554975,0.49936649214659673
1997_972805.txt,0.6093088235294118,0.3985367647058824,0.5054117647058823
1997_475931.txt,0.612380487804878,0.4583756097560977,0.514590243902439
1997_551651.txt,0.6209316770186335,0.44941614906832306,0.5173043478260869
1997_556474.txt,0.6360883534136547,0.4239638554216868,0.5137349397590362
1997_652829.txt,0.6238169014084507,0.4067276995305164,0.5235774647887325
1997_678907.txt,0.6562941176470588,0.40717647058823525,0.5215000000000002
1997_696460.txt,0.619450980392157,0.4560196078431372,0.5169117647058824
1997_697427.txt,0.60670625,0.44292499999999996,0.51598125
1997_733444.txt,0.6483884297520661,0.43157851239669426,0.5215289256198348
1997_736254.txt,0.6371846846846846,0.4242027027027027,0.5386621621621622
1997_771125.txt,0.5961666666666667,0.4277444444444444,0.4814555555555556
1997_797745.txt,0.6423032786885248,0.41490983606557374,0.5012704918032787
1997_816150.txt,0.6432705882352941,0.4112294117647059,0.5303000000000001
1997_854163.txt,0.5731521739130434,0.4433188405797101,0.5066811594202897
1997_877563.txt,0.613095652173913,0.4323695652173913,0.4955217391304348
1997_878492.txt,0.5950263157894737,0.39535526315789477,0.4740526315789473
1997_878676.txt,0.6196951219512195,0.42365243902439026,0.5079634146341464
1997_892321.txt,0.6088576158940397,0.46688410596026486,0.5267384105960264
1997_914301.txt,0.6638961038961039,0.44065259740259743,0.5298993506493507
1997_936626.txt,0.65796875,0.4608203125,0.5626328125
1997_453155.txt,0.6241058823529412,0.45202352941176477,0.5114941176470589
1997_459891.txt,0.69940206185567,0.4380412371134019,0.574061855670103
1997_513925.txt,0.6548333333333334,0.43055882352941177,0.5401176470588236
1997_571199.txt,0.6224550898203594,0.40797005988023954,0.5107125748502993
1997_592869.txt,0.6557990867579909,0.40742465753424656,0.5238493150684931
1997_652904.txt,0.6035692307692307,0.4133692307692309,0.46693846153846164
1997_736918.txt,0.6512027027027026,0.41764189189189194,0.5356756756756755
1997_890898.txt,0.615532894736842,0.46132894736842106,0.522907894736842
1997_893217.txt,0.5972727272727273,0.44259999999999994,0.4848
1997_896354.txt,0.5989074074074076,0.4308333333333334,0.5345
1997_917937.txt,0.57175,0.47985526315789484,0.5052763157894735
1997_931356.txt,0.628934065934066,0.4652417582417581,0.5596813186813187
1997_416158.txt,0.58359,0.4425499999999999,0.5080399999999999
1997_451854.txt,0.5936615384615384,0.4399230769230769,0.5316000000000001
1997_490275.txt,0.6288526315789473,0.43888947368421055,0.5244894736842105
1997_519447.txt,0.6574434782608695,0.3952869565217391,0.4995391304347826
1997_675485.txt,0.6244691358024691,0.4271234567901235,0.5126851851851851
1997_856276.txt,0.6514691358024691,0.42433950617283955,0.5243148148148149
1997_898660.txt,0.6297423312883434,0.4407607361963189,0.5223987730061349
1997_913139.txt,0.6429655172413792,0.4162586206896552,0.5318448275862069
1997_918806.txt,0.6294342105263159,0.3920921052631579,0.48675
1997_957036.txt,0.6416275862068964,0.47368275862068965,0.5394758620689654
1997_996255.txt,0.646679802955665,0.4142512315270937,0.5192216748768472
1997_478467.txt,0.6223076923076923,0.39930769230769236,0.5165659340659341
1997_596970.txt,0.6598153153153153,0.4225045045045045,0.5150225225225226
1997_716840.txt,0.5994739130434782,0.4442347826086957,0.5073869565217392
1997_832991.txt,0.6300058823529412,0.4451529411764706,0.5450588235294118
1997_835686.txt,0.6155703703703703,0.43421481481481483,0.5254814814814813
1997_871531.txt,0.5719126984126984,0.43597619047619046,0.5170714285714285
1997_897862.txt,0.6644326923076923,0.3995961538461538,0.5651057692307693
